stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id
26038,3000436,"ALLENTOWN RD & ANDREWS MANOR S/C",,38.818165,-76.890593,0
26039,3000437,"ALLENTOWN RD & ANDREWS MANOR S/C",,38.818431,-76.890757,0
26040,4000215,"QUAKER LA & SEMINARY RD",,38.818434,-77.089485,0
26041,4000216,"MOUNT VERNON AVE & ALEXANDRIA AVE",,38.818535,-77.057176,0
26042,4000219,"LINCOLNIA RD & BRECKENRIDGE PL",,38.818837,-77.138410,0
26043,5000583,"RT 236 LITTLE RIVER TPKE & MANITOBA DR",,38.818703,-77.144900,0
26044,4000220,"N HOWARD ST & THE PLAZA APTS #801-8",,38.818892,-77.105106,0
26045,4000222,"MOUNT VERNON AVE & E ALEXANDRIA AVE",,38.818798,-77.057384,0
26046,4000223,"HOWARD ST & FOXCHASE APTS #830",,38.818999,-77.105235,0
26047,3000443,"AUDREY LA & NEPTUNE AVE",,38.819125,-76.998700,0
26048,5000587,"RT 236 LITTLE RIVER TPKE & SOUTHLAND AVE",,38.819081,-77.147463,0
26049,5000590,"RT 236 LITTLE RIVER TPKE & SOUTHLAND AVE",,38.819368,-77.147776,0
26050,3000447,"AUDREY LA & #632",,38.819503,-76.997415,0
26051,1000004,"M L KING AVE & JOLIET ST",,38.819634,-77.010824,0
26052,5000593,"RT 236 LITTLE RIVER TPKE & BROOKSIDE DR",,38.819536,-77.150465,0
26054,5000594,"RT 236 LITTLE RIVER TPKE & BROOKSIDE DR",,38.819692,-77.149946,0
26055,4000233,"MOUNT VERNON AVE & E NELSON AVE",,38.819716,-77.057562,0
26057,3000450,"KENNEBEC ST & #1101",,38.819758,-76.990352,0
26058,4000235,"MOUNT VERNON AVE & NELSON AVE",,38.819851,-77.057426,0
26059,3000451,"KENNEBEC ST & #1100",,38.819875,-76.990344,0
26060,1000005,"SHEPHERD PKWY & FIRE DEPT TRNG CTR",,38.819952,-77.016731,0
26061,1000006,"SHEPHERD PKWY & FIRE DEPT TRNG CTR",,38.820410,-77.016497,0
26062,1000007,"IRVINGTON ST & M L KING AVE",,38.820388,-77.010574,0
26063,3000455,"GLASSMANOR DR & #5104",,38.820539,-76.992212,0
26065,1000008,"IRVINGTON ST & IVANHOE ST (E)",,38.820728,-77.008346,0
26066,5000605,"RT 236 LITTLE RIVER TPKE & CHEROKEE AVE",,38.820739,-77.156018,0
26067,5000606,"RT 236 LITTLE RIVER TPKE & MERRITT RD",,38.820865,-77.155313,0
26068,4000242,"N HOWARD ST & ORMOND ST",,38.820922,-77.103617,0
26069,5000609,"WAKEFIELD CHAPEL RD & BRAEBURN DR",,38.820837,-77.238558,0
26071,4000246,"N HOWARD ST & ORMOND AVE",,38.821035,-77.103760,0
26072,5000614,"SOUTHLAND AVE & FRENCHMANS DR",,38.821174,-77.147224,0
26074,3000463,"AUTH RD & LEAH CT",,38.821298,-76.907993,0
26075,4000249,"MOUNT VERNON AVE & E MASON AVE",,38.821235,-77.057837,0
26078,5000618,"RT 236 LITTLE RIVER TPKE & VIRGINIA ST",,38.821410,-77.158736,0
26080,4000252,"MOUNT VERNON AVE & E MASON AVE",,38.821750,-77.057749,0
26081,3000467,"SOUTHERN AVE & SOUTH CAPITOL ST",,38.821711,-77.000584,0
26082,5000622,"RT 236 LITTLE RIVER TPKE & GREEN SPRING RD",,38.821889,-77.159497,0
26084,4000255,"ABINGTON DR (E) & SLATERS LA",,38.821810,-77.044299,0
26086,4000258,"ABINGDON DR (E) & SLATERS LA",,38.822122,-77.043426,0
26087,5000632,"BRADDOCK RD & DE QUINCEY DR",,38.822131,-77.280062,0
26088,5000633,"N CHAMBLISS ST & LINCOLNIA RD",,38.822290,-77.142754,0
26089,5000634,"N CHAMBLISS ST & LINCOLNIA RD E",,38.822257,-77.142420,0
26090,1000010,"M L KING AVE & # 4660",,38.822484,-77.011315,0
26091,3000473,"ST BARNABAS RD & #4900",,38.822432,-76.953763,0
26092,5000636,"BRAEBURN DR & WILLET DR",,38.822462,-77.255174,0
26093,5000637,"RT 236 LITTLE RIVER TPKE & BRADDOCK RD",,38.822446,-77.162906,0
26095,1000012,"M L KING AVE & BLUE PLAINS RD",,38.822487,-77.011498,0
26096,5000640,"RT 236 LITTLE RIVER TPKE & BRADDOCK RD",,38.822616,-77.162598,0
26097,5000641,"TWINBROOK RD & TARA DR (N)",,38.822681,-77.272354,0
26098,5000644,"BRADDOCK RD & BRADDOCK GREEN CT",,38.822824,-77.280410,0
26099,3000480,"OWENS RD & #1100",,38.822810,-76.989848,0
26100,4000264,"N HOWARD ST & ALEXANDRIA HOSPITAL",,38.822832,-77.103836,0
26101,3000481,"OWENS RD & #1100",,38.822797,-76.990028,0
26102,5000646,"WAKEFIELD CHAPEL RD & GEORGIAN WAY",,38.822914,-77.239243,0
26103,4000265,"N HOWARD ST & ALEXANDRIA HOSPITAL",,38.823262,-77.103904,0
26104,5000647,"RAVENSWORTH RD & DAVIAN DR",,38.822994,-77.202184,0
26105,4000266,"MOUNT VERNON AVE & E BELLEFONTE AVE",,38.823071,-77.058010,0
26107,4000272,"MOUNT VERNON AVE &E BELLEFONTE AVE",,38.823293,-77.058218,0
26108,5000653,"RT 236 LITTLE RIVER TPKE & MINOR LA",,38.823334,-77.166550,0
26109,5000655,"WAKEFIELD CHAPEL RD & GEORGIAN PL",,38.823345,-77.239436,0
26111,5000656,"RT 236 LITTLE RIVER TPKE & PINECREST VISTA DR",,38.823493,-77.165869,0
26112,5000657,"BRAEBURN DR & PONDEROSA DR",,38.823504,-77.245867,0
26113,5000659,"RT 236 LITTLE RIVER TPKE & MAYHUNT CT",,38.823594,-77.167595,0
26115,3000492,"SUITLAND RD & MCKELDIN DR",,38.824032,-76.890424,0
26116,4000277,"N MORGAN ST & N CHAMBLISS ST (S)",,38.824241,-77.140937,0
26117,1000018,"M L KING AVE & GALVESTON PL",,38.824268,-77.012275,0
26118,5000668,"BRADDOCK RD & CARRIAGE PARK RD",,38.824191,-77.305335,0
26119,3000497,"SOUTHERN AVE & BARNABY ST & EAST ME",,38.824241,-76.997313,0
26120,1000019,"SOUTH CAPITOL ST & GALVESTON ST",,38.824279,-77.006257,0
26121,1000020,"SOUTH CAPITOL ST & FIRST ST",,38.824323,-77.006059,0
26122,5000669,"RT 236 LITTLE RIVER TPKE & WILLOW RUN DR",,38.824334,-77.170548,0
26124,5000671,"RT 236 LITTLE RIVER TPKE & PINECREST VISTA DR",,38.824471,-77.169797,0
26125,5000672,"TOLL HOUSE RD & HOLBORN AVE",,38.824422,-77.234137,0
26126,3000498,"IVERSON ST & #1301-1305",,38.824537,-76.987302,0
26127,4000279,"MOUNT VERNON AVE & E WINDSOR AVE",,38.824586,-77.058296,0
26128,5000673,"BRADDOCK RD & CARRIAGE PARK RD",,38.824586,-77.305053,0
26129,5000674,"RAVENSWORTH RD & RAWLINS RD",,38.824605,-77.201262,0
26131,5000675,"TOLL HOUSE RD & HOLBORN AVE",,38.824630,-77.234135,0
26132,3000499,"IVERSON ST & #1306",,38.824685,-76.987229,0
26133,3000500,"IVERSON PL & BET #4708",,38.824759,-76.968227,0
26134,5000678,"RAVENSWORTH RD & RAWLINS RD",,38.824753,-77.200926,0
26137,1000024,"M L KING AVE & FORRESTER ST",,38.825057,-77.012394,0
26138,3004095,"WHEELER RD & BRIERFIELD RD",,38.824854,-76.973748,0
26139,1000025,"3RD ST & #4501",,38.825046,-77.001508,0
26140,5000680,"TOLL HOUSE RD & DUNCAN DR",,38.825134,-77.230370,0
26141,5000681,"RT 236 LITTLE RIVER TPKE & OLD COLUMBIA PIKE",,38.825271,-77.173210,0
26142,5000682,"TOLL HOUSE RD & DUNCAN DR",,38.825238,-77.230305,0
26143,1000026,"SOUTH CAPITOL ST & FORRESTER ST",,38.825304,-77.006939,0
26144,5000684,"RT 236 LITTLE RIVER TPKE & COLUMBIA RD",,38.825318,-77.174550,0
26145,3000505,"SOUTHVIEW APTS & #1373",,38.825424,-76.984553,0
26146,1000027,"SOUTH CAPITOL ST & FORRESTER ST",,38.825411,-77.006825,0
26147,5000685,"BRAEBURN DR & BET SARANAC & LIME",,38.825485,-77.260851,0
26148,3000509,"SOUTHVIEW APTS & #1373",,38.825474,-76.984791,0
26149,4000296,"MOUNT VERNON AVE & E CUSTIS AVE",,38.825498,-77.058618,0
26150,5000687,"RT 236 LITTLE RIVER TPKE & PINECREST HEIGHTS DR",,38.825655,-77.174824,0
26151,3000511,"DALLAS PL & #4637-29",,38.825720,-76.948498,0
26152,5000690,"TOLL HOUSE RD & COUNTRY LA",,38.825696,-77.237349,0
26153,5000691,"TOLL HOUSE RD & COUNTRY LA",,38.825767,-77.237289,0
26154,1000028,"M L KING AVE & HADLEY HOSP",,38.825792,-77.012673,0
26155,5000692,"DUNCAN DR & BRIAR CREEK DR (S)",,38.825770,-77.229786,0
26156,5000698,"PATRIOT DR & #7923",,38.825942,-77.217153,0
26157,5000701,"RT 236 LITTLE RIVER TPKE & PINECREST PKWY",,38.826181,-77.176573,0
26158,5000702,"DUNCAN DR & BRIAR CREEK DR (S)",,38.826151,-77.229901,0
26159,5000704,"BRADDOCK RD & FAIRFAX MEMORIAL PARK",,38.826414,-77.286526,0
26160,5000705,"RT 236 LITTLE RIVER TPKE & CONWELL DR",,38.826233,-77.177677,0
26161,5000706,"BRADDOCK RD & BURKE STATION RD",,38.826247,-77.288607,0
26162,5000707,"BRADDOCK RD & FORESTDALE DR",,38.826348,-77.299995,0
26163,5000711,"WAKEFIELD CHAPEL RD & BANFF ST",,38.826414,-77.239449,0
26165,3000518,"SOUTHVIEW DR & #1271",,38.826655,-76.987152,0
26166,3000519,"SOUTHVIEW DR & #1271",,38.826775,-76.987203,0
26167,4000309,"MOUNT VERNON AVE & OXFORD AVE",,38.826743,-77.058650,0
26168,5000716,"RT 236 LITTLE RIVER TPKE & LOGSDON DR",,38.826781,-77.179299,0
26169,1000031,"M L KING AVE & DARRINGTON ST",,38.826800,-77.012476,0
26170,5000717,"DUNCAN DR & BRIAR CREEK DR (N)",,38.826745,-77.229642,0
26171,3000520,"SOUTHVIEW DR & #1124",,38.826836,-76.988250,0
26173,3000522,"SOUTHVIEW DR & #1125",,38.826789,-76.988670,0
26174,3000523,"SOUTHVIEW DR & #1333",,38.826896,-76.985393,0
26175,3000524,"SOUTHVIEW DR & #1333",,38.826992,-76.985497,0
26176,4000311,"MOUNT VERNON AVE & OXFORD AVE",,38.826992,-77.058893,0
26177,5000720,"RT 236 LITTLE RIVER TPKE & ROBERTS AVE",,38.827414,-77.180428,0
26178,1000032,"M L KING AVE & DARRINGTON ST",,38.827165,-77.012671,0
26179,5000722,"DUNCAN DR & BRIAR CREEK DR (N)",,38.827192,-77.229707,0
26180,4000313,"N VAN DORN ST & PARKSIDE APTS",,38.827334,-77.117371,0
26181,5000725,"TOLL HOUSE RD & WAKEFIELD CHAPEL RD",,38.827439,-77.239072,0
26182,5000726,"RT 236 LITTLE RIVER TPKE & MORNING WIND CT",,38.827386,-77.181223,0
26183,1000033,"SOUTH CAPITOL ST & DANBURY ST",,38.827513,-77.007763,0
26185,5000730,"PATRIOT DR & BRIARWOOD SOUTH CT",,38.827704,-77.215691,0
26186,4000318,"MOUNT VERNON AVE & UHLER AVE",,38.827724,-77.059014,0
26187,5000735,"PATRIOT DR & BRIARWOOD SOUTH CT",,38.828047,-77.215470,0
26188,4000322,"MOUNT VERNON AVE & MOUNT IDA AVE",,38.828137,-77.058945,0
26189,1000035,"SOUTH CAPITOL ST & DANBURY ST",,38.828104,-77.007589,0
26190,5000737,"RT 236 LITTLE RIVER TPKE & HIGH PL",,38.828198,-77.183166,0
26192,5000743,"RT 236 LITTLE RIVER TPKE & HILLBROOK DR",,38.828491,-77.185699,0
26193,4000325,"N VAN DORN ST & KENMORE AVE (S)",,38.828488,-77.114838,0
26194,5000746,"RT 236 LITTLE RIVER TPKE & EVERGREEN LA",,38.828587,-77.184829,0
26196,1000037,"CHESAPEAKE ST & 2ND ST",,38.828609,-77.013713,0
26197,4000326,"KENMORE AVE & SEMINARY RD (N SIDE)",,38.828672,-77.110963,0
26198,4000327,"RADFORD ST & QUAKER LA",,38.828757,-77.086022,0
26199,1000039,"M L KING AVE & CHESAPEAKE ST",,38.828869,-77.012461,0
26200,1000040,"M L KING AVE & CHESAPEAKE ST",,38.828894,-77.012640,0
26202,5000755,"JOHN MARR DR & LITTLE RIVER TPK",,38.829135,-77.190363,0
26203,4000329,"MOUNT VERNON AVE & E RANDOLPH AVE",,38.829231,-77.059145,0
26204,5000756,"RT 236 LITTLE RIVER TPKE & JOHN MARR DR",,38.829250,-77.189489,0
26205,5000757,"RT 236 LITTLE RIVER TPKE & JOHN MARR DR",,38.829357,-77.188510,0
26206,5000758,"HERITAGE DR & DONNEYBROOK CT",,38.829412,-77.210970,0
26207,5000762,"RT 236 LITTLE RIVER TPKE & JOHN MARR DR",,38.829924,-77.192088,0
26208,5000763,"RT 236 LITTLE RIVER TPKE & BACKLICK RD",,38.829888,-77.193527,0
26209,4000331,"MOUNT VERNON AVE & RAYMOND AVE",,38.829905,-77.059442,0
26210,1000042,"SOUTH CAPITOL ST & BRANDYWINE ST",,38.830020,-77.007770,0
26211,1000043,"SOUTH CAPITOL ST & BRANDYWINE ST",,38.830050,-77.007594,0
26212,4000332,"N VAN DORN ST & KENMORE AVE (N)",,38.830066,-77.110850,0
26213,5000766,"RT 236 LITTLE RIVER TPKE & BACKLICK RD",,38.830105,-77.193623,0
26214,1000044,"M L KING AVE & BRANDYWINE ST",,38.830203,-77.011447,0
26215,5000768,"AMERICANA DR & #4301",,38.830201,-77.218024,0
26216,6000004,"36TH ST & UTAH ST",,38.830135,-77.089730,0
26217,5000769,"JOHN MARR DR & ANNANDALE CENTER DR",,38.830247,-77.190104,0
26218,1000045,"M L KING AVE & BRANDYWINE ST",,38.830557,-77.011266,0
26219,4000333,"MOUNT VERNON AVE & HUME AVE",,38.830631,-77.059398,0
26220,5000773,"RT 236 LITTLE RIVER TPKE & ANNANDALE RD",,38.830889,-77.198103,0
26221,3000546,"WHEELER RD & VERMILLION AVE",,38.831083,-76.983325,0
26222,5000774,"BRAEBURN DR & BET #4226 & 4228",,38.830867,-77.265752,0
26223,5000775,"RT 236 LITTLE RIVER TPKE & MARKHAM ST",,38.830897,-77.199204,0
26224,5000776,"BRAEBURN DR & BET # 4223 & 4227",,38.831028,-77.265680,0
26225,3000547,"OLD BRANCH AVE & OURISMAN USED CARS",,38.831193,-76.934086,0
26226,3000548,"OLD BRANCH AVE &OURISMAN USED CARS",,38.831141,-76.934390,0
26227,4000337,"KING ST SERVICE RDWY & DEARING ST",,38.831280,-77.093380,0
26228,4000338,"KING ST SERVICE RDWY & DEARING ST",,38.831212,-77.093490,0
26229,3000552,"SUITLAND RD & PINE LANE DR",,38.831428,-76.896746,0
26231,4000340,"SOUTHERN TOWERS RD & STRATFORD BLDG",,38.831519,-77.113291,0
26232,4000341,"BEAUREGARD ST & RAYBURN AVE",,38.831563,-77.124195,0
26233,5000780,"RT 236 LITTLE RIVER TPKE & MARKHAM ST",,38.831554,-77.201701,0
26234,3000559,"SUITLAND RD & SKYLINE TERR",,38.831590,-76.897401,0
26235,3000560,"MARLOW HEIGHTS S/C & 28TH AVE ENTRA",,38.831628,-76.942002,0
26236,4000342,"KING ST SERVICE RDWY & MENOKIN DR",,38.831686,-77.094103,0
26237,5000783,"RT 236 LITTLE RIVER TPKE & MEDFORD DR",,38.831697,-77.204531,0
26238,3000563,"MARLOW HGTS S/C & 28TH ST",,38.831809,-76.941820,0
26239,5000786,"RT 236 LITTLE RIVER TPKE & MEDFORD DR",,38.831941,-77.204300,0
26240,3000569,"28TH AVE & #4219",,38.831963,-76.945469,0
26241,4000344,"KING ST SERVICE RDWY & MENOKIN DR",,38.832053,-77.094366,0
26242,3000571,"28TH AVE & #4217",,38.832001,-76.945918,0
26243,1000059,"SOUTH CAPITOL ST & ATLANTIC ST",,38.832094,-77.007981,0
26244,5000789,"RT 236 LITTLE RIVER TPKE & WEDGEWOOD DR",,38.832070,-77.206870,0
26245,1000062,"SOUTH CAPITOL ST BETWEEN M L KING AVE & ATLANTIC ST",,38.832237,-77.008281,0
26247,3000573,"SOUTHERN AVE & WHEELER RD",,38.832352,-76.986913,0
26248,5000792,"RT 236 LITTLE RIVER TPKE & WOODLAND RD",,38.832459,-77.207358,0
26249,1000064,"SOUTHERN AVE & WHEELER RD",,38.832409,-76.987070,0
26250,4000348,"SOUTHERN TOWERS RD & SHERWOOD BLDG",,38.832574,-77.114298,0
26251,1000067,"M L KING AVE & XENIA ST",,38.833645,-77.008385,0
26252,5000795,"ANNANDALE RD & MAPLE PL",,38.832620,-77.197014,0
26253,4000349,"SOUTHERN TOWERS RD & SHERWOOD BLDG",,38.832596,-77.114562,0
26254,4000350,"N VAN DORN ST & BRADDOCK LEE APTS",,38.832883,-77.097036,0
26256,5000799,"AMERICANA DR & #4267",,38.832823,-77.216388,0
26257,5000800,"RT 236 LITTLE RIVER TPKE & HUMMER RD",,38.832881,-77.210449,0
26258,5000801,"AMERICANA DR & #4233",,38.832903,-77.214340,0
26260,4000353,"MARK CENTER DR & BEAUREGARD ST",,38.832925,-77.119468,0
26261,5000803,"BRAEBURN DR & ASHMEADE DR",,38.833053,-77.266268,0
26262,4000354,"MOUNT VERNON AVE & KENNEDY ST",,38.833037,-77.059816,0
26263,1000070,"WHEELER RD & BARNABY TERR (S)",,38.833138,-76.988843,0
26265,3000580,"SUITLAND RD & SKYLINE DR",,38.833256,-76.899778,0
26267,5000807,"BRAEBURN DR & ASHMEADE DR",,38.833393,-77.266813,0
26268,3000583,"FOREST HILLS APTS & WHEELER HILLS R",,38.833500,-76.981222,0
26269,1000074,"CONDON TERR & #600",,38.833610,-76.996741,0
26270,4000358,"BEAUREGARD ST & NOTTINGHAM DR",,38.833601,-77.120290,0
26271,4000359,"PARK CENTER DR & #2701",,38.833653,-77.104776,0
26272,1000075,"CONDON TERR & #600",,38.833675,-76.996923,0
26273,4000360,"SOUTHERN TOWERS RD & BERKELEY BLDG",,38.833582,-77.115496,0
26274,4000362,"SOUTHERN TOWERS RD & BERKELEY BLDG",,38.833733,-77.115413,0
26275,4000364,"BEAUREGARD ST & MARK CENTER DR",,38.833810,-77.120706,0
26276,5000809,"ANNANDALE RD & POPLAR ST",,38.833936,-77.197228,0
26277,1000076,"SOUTH CAPITOL ST & XENIA ST",,38.834018,-77.008200,0
26278,4000365,"MOUNT VERNON AVE & HERBERT ST",,38.834254,-77.060226,0
26279,5000811,"ANNANDALE RD & MARKHAM ST",,38.834054,-77.197501,0
26280,6000016,"S STAFFORD ST & 34TH ST",,38.834095,-77.087227,0
26281,5000815,"OLLEY LA & SHARI DR",,38.833864,-77.267638,0
26282,4000368,"MOUNT VERNON AVE & HERBERT ST",,38.834410,-77.060076,0
26284,4000369,"NORTHAMPTON DR & KELL LA",,38.834539,-77.108286,0
26285,4000370,"NORTHAMPTON DR & HUNTON PL",,38.834459,-77.107921,0
26286,3000592,"SOUTHERN AVE & UNITED MEDICAL CENTER",,38.834552,-76.984074,0
26287,5000818,"OLLEY LA & SHARI DR",,38.834643,-77.267542,0
26288,3000593,"FOREST HILLS APTS & RENTAL OFFICE",,38.834810,-76.981664,0
26290,1000084,"SOUTH CAPITOL ST & HALLEY PL",,38.834985,-77.008102,0
26291,4000372,"NORTHAMPTON DR & KIRKPATRICK LA",,38.835120,-77.106875,0
26292,4000373,"NORTHAMPTON DR & KIRKPATRICK LA",,38.835257,-77.107007,0
26293,4000374,"BEAUREGARD ST & HERMITAGE HILL APTS",,38.835281,-77.115309,0
26294,5000826,"RT 236 LITTLE RIVER TPKE & PINE RIDGE DR",,38.835259,-77.224262,0
26295,4000375,"SEMINARY RD & HERITAGE LA",,38.835476,-77.118220,0
26296,3000599,"FOREST HILLS APTS & SOUTHERN AVE",,38.835668,-76.982496,0
26297,3000601,"MARLOW HGTS S/C & #3927",,38.835596,-76.945193,0
26298,5000831,"RT 236 LITTLE RIVER TPKE & LAKE BLVD",,38.835591,-77.224807,0
26299,1000089,"13TH ST & #1326",,38.835766,-76.986569,0
26300,5000838,"RT 236 L R TPKE & DUNCAN DR",,38.835832,-77.231503,0
26301,1000090,"13TH ST & #1326",,38.835901,-76.986901,0
26302,1000091,"M L KING AVE & HALLEY PL",,38.835947,-77.007480,0
26303,3000605,"BRANCH AVE & MARLOW S C",,38.835991,-76.943559,0
26304,6000018,"S STAFFORD ST & 32ND RD (N)",,38.836218,-77.085641,0
26305,5000845,"RT 236 L R TPKE & LAKE DR",,38.836128,-77.234919,0
26306,4000383,"MOUNT VERNON AVE & W GLEBE RD",,38.836336,-77.061021,0
26307,4000384,"BRADDOCK RD & #4702-4868",,38.836254,-77.109524,0
26308,4000385,"BRADDOCK RD & NEWPORT VILLAGE APT",,38.836388,-77.109322,0
26309,5000847,"COLUMBIA PK & MASON DISTRICT PK",,38.836328,-77.175376,0
26310,1000094,"MISSISSIPPI AVE & 4TH ST (E)",,38.836487,-77.000539,0
26311,5000849,"COLUMBIA PK & SLEEPY HOLLOW MANOR",,38.836569,-77.175475,0
26312,1000095,"MISSISSIPPI AVE & 4TH ST (E)",,38.836520,-77.000232,0
26313,4000387,"RT 7 KING ST & S 30TH ST",,38.836621,-77.101098,0
26314,5000854,"OLLEY LA & NESTER RD",,38.836901,-77.267065,0
26315,4000388,"PARK CENTER DR & KING ST RT 7",,38.836755,-77.103129,0
26316,1000096,"M L KING AVE & # 3726",,38.836827,-77.006827,0
26317,1000097,"VALLEY AVE & WHEELER RD",,38.836753,-76.992795,0
26318,1000098,"VALLEY AVE & WHEELER RD",,38.836901,-76.992793,0
26319,3000611,"ST BARNABAS RD & BEDFORD WAY",,38.836865,-76.940446,0
26320,5000857,"OLLEY LA & WEIRICH RD",,38.836909,-77.267244,0
26321,5000858,"ANNANDALE RD & HAMILTON ST",,38.836868,-77.198359,0
26322,1000099,"M L KING AVE & # 3726",,38.836931,-77.006988,0
26323,5000859,"RT 236 LITTLE RIVER TPKE & WAKEFIELD CHAPEL RD",,38.836805,-77.239337,0
26324,3000613,"BRANCH AVE & MARLOW HEIGHTS S/C MAI",,38.837112,-76.944988,0
26325,5000861,"RT 236 L R TPKE & SHELLEY LA",,38.837071,-77.239229,0
26326,4000390,"RT 7 KING ST & PARK CENTER DR",,38.837257,-77.102398,0
26327,5000866,"RT 236 LITTLE RIVER TPKE & WAKEFIELD DR",,38.837208,-77.242844,0
26328,1000100,"VALLEY AVE & #1201",,38.837408,-76.990137,0
26329,1000101,"VALLEY AVE & #1201",,38.837517,-76.990192,0
26330,5000868,"COLUMBIA PK & ANCIENT OAK CT",,38.837512,-77.169434,0
26332,5000871,"COLUMBIA PK & ASHWOOD PL",,38.837586,-77.155502,0
26333,6000023,"S 31ST ST & #4201",,38.837610,-77.090932,0
26334,4000396,"MOUNT VERNON AVE & REED AVE",,38.837578,-77.061863,0
26335,6000025,"S 31ST ST & #4510",,38.837753,-77.093808,0
26336,6000026,"S 31ST ST & #4428",,38.837753,-77.092591,0
26337,6000027,"S 31ST ST & #4507",,38.837841,-77.093635,0
26338,1000105,"M L KING AVE & UPSAL ST",,38.837917,-77.006228,0
26339,5000878,"RT 236 LITTLE RIVER TPKE & PROSPERITY AVE",,38.837937,-77.246108,0
26340,4000397,"MOUNT VERNON AVE & REED AVE",,38.838038,-77.061892,0
26341,5000879,"RT 236 LITTLE RIVER TPKE & IVA LA",,38.837852,-77.247569,0
26342,5000880,"RT 236 L R TPKE & PINELAND ST",,38.838180,-77.247893,0
26343,3000623,"ST BARNABAS RD & MARLOW TOWERS (N)",,38.838389,-76.940631,0
26344,1000107,"M L KING AVE & UPSAL ST",,38.838342,-77.005674,0
26345,5000882,"RT 123 CHAIN BRIDGE RD & COURTNEY D",,38.838411,-77.311634,0
26346,3000625,"ST BARNABAS RD & MARLOW TOWERS (N)",,38.838496,-76.941027,0
26347,5000884,"RT 236 LITTLE RIVER TPKE & GUINEA RD",,38.838441,-77.251689,0
26348,5000886,"RT 236 LITTLE RIVER TPKE & GUINEA RD",,38.838737,-77.251922,0
26349,4000407,"SEMINARY RD & FILLMORE AVE (N)",,38.838778,-77.120606,0
26350,5000888,"OLLEY LA & GOSS RD",,38.838778,-77.266845,0
26351,3000629,"SUITLAND RD & REGENCY PARK CT",,38.838961,-76.909382,0
26352,1000111,"6TH ST & #3633",,38.839159,-76.998527,0
26353,5000891,"ANNANDALE RD & WALTON LA",,38.839200,-77.199107,0
26354,1000112,"MISSISSIPPI AVE & 10TH PL",,38.839255,-76.991409,0
26355,5000893,"RT 236 LITTLE RIVER TPKE & ELIZABETH LA",,38.839033,-77.255901,0
26356,5000894,"RT 236 LITTLE RIVER TPKE & GLENBROOK RD",,38.839466,-77.257107,0
26357,1000113,"M L KING AVE & STERLING ST",,38.839583,-77.004967,0
26358,1000114,"MISSISSIPPI AVE & #1200",,38.839635,-76.989388,0
26359,1000115,"MISSISSIPPI AVE & #1200",,38.839740,-76.989460,0
26360,4000413,"RT 7 KING ST & 28TH ST",,38.839855,-77.105588,0
26361,1000116,"6TH ST & #3500",,38.839150,-76.998443,0
26362,5000898,"RT 123 CHAIN BRIDGE RD & WEST DR",,38.839904,-77.310553,0
26363,5000899,"RT 236 LITTLE RIVER TPKE & TAYLOR DR",,38.839781,-77.262268,0
26364,1000117,"M L KING AVE & HORNER PL",,38.839912,-77.004484,0
26365,4000414,"S COLUMBUS ST & 28TH ST",,38.840016,-77.103999,0
26366,5000900,"RT 236 LITTLE RIVER TPKE & PRINCE WILLIAM DR",,38.840055,-77.262318,0
26367,4000419,"MOUNT VERNON AVE & RUSSELL RD",,38.840107,-77.062910,0
26368,4000420,"MOUNT VERNON AVE & RUSSELL RD",,38.840479,-77.062895,0
26369,5000901,"RT 236 L R TPKE & BRIARY WAY",,38.840523,-77.265751,0
26370,3000641,"SILVER HILL RD & OLD SILVER HILL RD",,38.840600,-76.943328,0
26371,4000424,"BEAUREGARD ST & BRANCH AVE",,38.840663,-77.109054,0
26372,4000425,"RT 7 KING ST & N BEAUREGARD ST",,38.840696,-77.106665,0
26373,5000903,"RT 236 L R TPKE & PERSIMMON DR",,38.840888,-77.268424,0
26374,5000904,"ANNANDALE RD & GALANIS DR",,38.840847,-77.199623,0
26375,1000121,"13TH ST & TRENTON PL",,38.840973,-76.988581,0
26376,4000426,"RT 7 KING ST & WALTER REED DR",,38.841134,-77.106828,0
26377,5000906,"RT 236 MAIN ST & PICKETT RD",,38.841039,-77.272296,0
26378,5000907,"COLUMBIA PK & AQUA TERR",,38.841162,-77.149443,0
26379,5000910,"RT 236 MAIN ST & PICKETT RD",,38.841455,-77.272739,0
26380,1000124,"M L KING AVE & HIGHVIEW PL",,38.841471,-77.003540,0
26381,5000914,"RT 236 MAIN ST & FAIR CITY MALL",,38.841578,-77.276129,0
26382,5000915,"RT 123 CHAIN BRIDGE RD & ARMSTRONG",,38.841746,-77.309294,0
26383,6000039,"S WALTER REED DR & KING ST (RT 7)",,38.841814,-77.106274,0
26384,4000430,"VALLEY DR (PKFX) & TENNESSEE AVE",,38.841773,-77.075402,0
26385,5000916,"RT 236 MAIN ST & FAIR CITY MALL",,38.841841,-77.275567,0
26386,1000128,"M L KING AVE & # 3353",,38.841784,-77.003064,0
26387,5000918,"RT 236 MAIN ST & WHITACRE RD",,38.841803,-77.277896,0
26388,4000431,"MOUNT VERNON AVE & EXECUTIVE AVE",,38.841989,-77.063466,0
26389,5000919,"RT 236 MAIN ST & WHITACRE RD",,38.842170,-77.278336,0
26390,3000648,"23RD PKWY & BERKELEY ST",,38.842231,-76.964452,0
